state,year,value
Karnataka,2019-20,147683964.0
Karnataka,2020-21,150802013.0
Karnataka,2021-22,183899139.0
Karnataka,2022-23,212698516.0
Karnataka,2023-24,234748757.0
Karnataka,2024-25,262875954.0
Kerala,2017-18,63488389.0
Kerala,2018-19,69618249.0
Kerala,2019-20,73019294.0
Kerala,2020-21,68579335.0
Kerala,2021-22,82303202.0
Kerala,2022-23,92846959.0
Kerala,2023-24,101379261.0
Kerala,2024-25,111595026.0
Ladakh,2017-18,
Ladakh,2018-19,
Ladakh,2019-20,
Ladakh,2020-21,
Ladakh,2021-22,
Ladakh,2022-23,590375.0
Ladakh,2023-24,699026.0
Ladakh,2024-25,
Madhya Pradesh,2017-18,68345569.0
Madhya Pradesh,2018-19,78351945.0
Madhya Pradesh,2019-20,86960843.0
Madhya Pradesh,2020-21,89430358.0
Madhya Pradesh,2021-22,105741532.0
Madhya Pradesh,2022-23,117206181.0
Madhya Pradesh,2023-24,128718463.0
Madhya Pradesh,2024-25,143521058.0
Maharashtra,2017-18,206443186.0
Maharashtra,2018-19,221676828.0
Maharashtra,2019-20,235057075.0
Maharashtra,2020-21,233215189.0
Maharashtra,2021-22,279226616.0
Maharashtra,2022-23,320191123.0
Maharashtra,2023-24,354297719.0
Maharashtra,2024-25,393106807.0
Manipur,2017-18,2503973.0
Manipur,2018-19,2628234.0
Manipur,2019-20,2844138.0
Manipur,2020-21,2844515.0
Manipur,2021-22,3347071.0
Manipur,2022-23,3672438.0
Manipur,2023-24,4210206.0
Manipur,2024-25,
Meghalaya,2017-18,2741162.0
Meghalaya,2018-19,3002769.0
Meghalaya,2019-20,3244404.0
Meghalaya,2020-21,3137303.0
Meghalaya,2021-22,3708849.0
Meghalaya,2022-23,4297193.0
Meghalaya,2023-24,4832835.0
Meghalaya,2024-25,5373034.0
Mizoram,2017-18,1880802.0
Mizoram,2018-19,2105973.0
Mizoram,2019-20,2413253.0
Mizoram,2020-21,2330171.0
Mizoram,2021-22,2587894.0
Mizoram,2022-23,2903930.0
Mizoram,2023-24,3188431.0
