state,year,value
Uttar Pradesh,2023,48.8
Uttar Pradesh,2024,53.0
Uttar Pradesh,2025,54.0
Dadra & Nagar Haveli*,2015,36.2
Dadra & Nagar Haveli*,2016,40.2
Dadra & Nagar Haveli*,2017,41.5
Dadra & Nagar Haveli*,2018,53.8
Dadra & Nagar Haveli*,2019,67.8
Dadra & Nagar Haveli*,2020,64.7
Dadra & Nagar Haveli*,2021,52.4
Dadra & Nagar Haveli*,2022,51.2
Dadra & Nagar Haveli*,2023,52.6
Dadra & Nagar Haveli*,2024,50.0
Dadra & Nagar Haveli*,2025,52.1
Daman & Diu,2015,33.6
Daman & Diu,2016,29.2
Daman & Diu,2017,35.3
Daman & Diu,2018,32.8
Daman & Diu,2019,29.5
Daman & Diu,2020,
Daman & Diu,2021,
Daman & Diu,2022,
Daman & Diu,2023,
Daman & Diu,2024,
Goa,2015,28.2
Goa,2016,29.0
Goa,2017,27.6
Goa,2018,28.1
Goa,2019,27.3
Goa,2020,26.3
Goa,2021,25.8
Goa,2022,25.9
Goa,2023,26.5
Goa,2024,28.1
Goa,2025,28.6
Gujarat,2015,79.0
Gujarat,2016,82.4
Gujarat,2017,75.2
Gujarat,2018,82.2
Gujarat,2019,87.6
Gujarat,2020,82.8
Gujarat,2021,79.5
Gujarat,2022,81.7
Gujarat,2023,80.6
Gujarat,2024,83.2
Gujarat,2025,88.4
Maharashtra,2015,82.7
Maharashtra,2016,91.4
Maharashtra,2017,94.0
Maharashtra,2018,94.1
Maharashtra,2019,93.1
Maharashtra,2020,89.4
Maharashtra,2021,79.2
Maharashtra,2022,77.8
Maharashtra,2023,85.0
Maharashtra,2024,86.3
Maharashtra,2025,85.7
Andhra Pradesh,2015,108.3
Andhra Pradesh,2016,109.6
Andhra Pradesh,2017,104.4
Andhra Pradesh,2018,114.1
Andhra Pradesh,2019,124.3
Andhra Pradesh,2020,128.9
Andhra Pradesh,2021,135.2
Andhra Pradesh,2022,142.7
Andhra Pradesh,2023,149.2
Andhra Pradesh,2024,158.9
Andhra Pradesh,2025,157.2
Karnataka,2015,72.6
Karnataka,2016,75.4
Karnataka,2017,71.2
