state,year,value
Maharashtra,2016,613418.0
Maharashtra,2017,623972.0
Maharashtra,2018,626521.0
Maharashtra,2019,636887.0
Maharashtra,2020,609872.0
Manipur,2013,20837.0
Manipur,2014,21661.0
Manipur,2015,24247.0
Manipur,2016,24776.0
Manipur,2017,27612.0
Manipur,2018,29180.0
Manipur,2019,32389.0
Manipur,2020,32694.0
Meghalaya,2013,12317.0
Meghalaya,2014,13260.0
Meghalaya,2015,13372.0
Meghalaya,2016,21727.0
Meghalaya,2017,22939.0
Meghalaya,2018,43836.0
Meghalaya,2019,40258.0
Meghalaya,2020,44241.0
Mizoram,2013,10939.0
Mizoram,2014,9803.0
Mizoram,2015,9831.0
Mizoram,2016,8108.0
Mizoram,2017,11012.0
Mizoram,2018,13374.0
Mizoram,2019,16250.0
Mizoram,2020,19418.0
Nagaland,2013,38281.0
Nagaland,2014,36600.0
Nagaland,2015,37176.0
Nagaland,2016,36114.0
Nagaland,2017,36239.0
Nagaland,2018,36703.0
Nagaland,2019,37871.0
Nagaland,2020,37844.0
Odisha,2013,277659.0
Odisha,2014,283165.0
Odisha,2015,283692.0
Odisha,2016,288083.0
Odisha,2017,303669.0
Odisha,2018,307976.0
Odisha,2019,305631.0
Odisha,2020,303923.0
Puducherry,2013,2890.0
Puducherry,2014,3020.0
Puducherry,2015,3072.0
Puducherry,2016,3174.0
Puducherry,2017,3242.0
Puducherry,2018,4293.0
Puducherry,2019,4294.0
Puducherry,2020,5572.0
Punjab,2013,98442.0
Punjab,2014,104160.0
Punjab,2015,105368.0
Punjab,2016,108379.0
Punjab,2017,139492.0
Punjab,2018,142635.0
Punjab,2019,147862.0
Punjab,2020,148768.0
Rajasthan,2013,226124.0
Rajasthan,2014,241243.0
Rajasthan,2015,248156.0
Rajasthan,2016,254279.0
Rajasthan,2017,265599.0
Rajasthan,2018,313390.0
Rajasthan,2019,313469.0
Rajasthan,2020,265588.0
Sikkim,2013,6570.0
Sikkim,2014,6525.0
Sikkim,2015,7450.0
Sikkim,2016,8243.0
Sikkim,2017,11386.0
Sikkim,2018,13510.0
Sikkim,2019,12182.0
Sikkim,2020,12296.0
Tamil Nadu,2013,238004.0
Tamil Nadu,2014,254205.0
Tamil Nadu,2015,261100.0
Tamil Nadu,2016,261035.0
Tamil Nadu,2017,261436.0
Tamil Nadu,2018,270007.0
Tamil Nadu,2019,271137.0
Tamil Nadu,2020,272974.0
Telangana@,2013,
Telangana@,2014,92215.0
Telangana@,2015,100251.0
Telangana@,2016,123572.0
Telangana@,2017,126135.0
Telangana@,2018,128071.0
Telangana@,2019,140555.0
Telangana@,2020,141400.0
Tripura,2013,31021.0
Tripura,2014,41857.0
Tripura,2015,37384.0
Tripura,2016,39365.0
Tripura,2017,42925.0
Tripura,2018,43215.0
Tripura,2019,45120.0
Tripura,2020,35340.0
Uttar Pradesh,2013,435969.0
Uttar Pradesh,2014,397224.0
Uttar Pradesh,2015,415383.0
Uttar Pradesh,2016,422412.0
Uttar Pradesh,2017,428055.0
Uttar Pradesh,2018,436333.0
Uttar Pradesh,2019,442907.0
Uttar Pradesh,2020,459846.0
Uttarakhand,2013,58714.0
Uttarakhand,2014,60427.0
Uttarakhand,2015,62945.0
Uttarakhand,2016,61018.0
Uttarakhand,2017,69777.0
Uttarakhand,2018,52848.0
Uttarakhand,2019,68727.0
Uttarakhand,2020,63679.0
West Bengal,2013,309692.0
West Bengal,2014,313750.0
West Bengal,2015,295997.0
West Bengal,2016,316730.0
West Bengal,2017,322067.0
West Bengal,2018,329126.0
West Bengal,2019,283865.0
West Bengal,2020,285197.0
