state,year,value
Goa,2017,25.7
Goa,2018,26.7
Goa,2019,26.4
Goa,2020,25.1
Goa,2021,24.5
Goa,2022,24.3
Goa,2023,25.1
Goa,2024,26.6
Goa,2025,26.7
Gujarat,2015,72.7
Gujarat,2016,75.4
Gujarat,2017,68.9
Gujarat,2018,75.6
Gujarat,2019,78.8
Gujarat,2020,74.8
Gujarat,2021,69.9
Gujarat,2022,69.9
Gujarat,2023,71.5
Gujarat,2024,74.4
Gujarat,2025,79.7
Maharashtra,2015,92.0
Maharashtra,2016,102.9
Maharashtra,2017,106.0
Maharashtra,2018,106.9
Maharashtra,2019,105.2
Maharashtra,2020,102.0
Maharashtra,2021,92.5
Maharashtra,2022,91.9
Maharashtra,2023,99.6
Maharashtra,2024,100.6
Maharashtra,2025,98.1
Andhra Pradesh,2015,105.3
Andhra Pradesh,2016,106.0
Andhra Pradesh,2017,101.1
Andhra Pradesh,2018,112.6
Andhra Pradesh,2019,121.6
Andhra Pradesh,2020,125.3
Andhra Pradesh,2021,131.5
Andhra Pradesh,2022,138.9
Andhra Pradesh,2023,144.7
Andhra Pradesh,2024,153.5
Andhra Pradesh,2025,151.1
Karnataka,2015,67.7
Karnataka,2016,70.1
Karnataka,2017,67.0
Karnataka,2018,69.7
Karnataka,2019,69.7
Karnataka,2020,65.2
Karnataka,2021,59.8
Karnataka,2022,60.5
Karnataka,2023,64.5
Karnataka,2024,69.0
Karnataka,2025,67.7
Kerala,2015,64.6
Kerala,2016,62.1
Kerala,2017,59.8
Kerala,2018,63.8
Kerala,2019,65.9
Kerala,2020,65.0
Kerala,2021,62.3
Kerala,2022,61.7
Kerala,2023,65.8
Kerala,2024,70.3
Kerala,2025,68.8
Lakshadweep,2015,9.1
Lakshadweep,2016,10.5
Lakshadweep,2017,8.4
Lakshadweep,2018,8.3
Lakshadweep,2019,8.1
Lakshadweep,2020,8.7
Lakshadweep,2021,7.8
Lakshadweep,2022,9.6
Lakshadweep,2023,10.3
Lakshadweep,2024,10.9
Lakshadweep,2025,12.7
Puducherry,2015,71.5
Puducherry,2016,67.1
Puducherry,2017,63.9
Puducherry,2018,63.8
Puducherry,2019,66.7
Puducherry,2020,64.0
Puducherry,2021,64.8
Puducherry,2022,63.6
Puducherry,2023,66.5
Puducherry,2024,69.9
Puducherry,2025,72.0
Tamil Nadu,2015,119.0
Tamil Nadu,2016,113.7
Tamil Nadu,2017,105.8
Tamil Nadu,2018,113.5
Tamil Nadu,2019,110.3
Tamil Nadu,2020,107.5
Tamil Nadu,2021,101.7
Tamil Nadu,2022,100.9
Tamil Nadu,2023,105.8
Tamil Nadu,2024,113.0
Tamil Nadu,2025,115.4
Telangana,2015,101.6
Telangana,2016,104.5
Telangana,2017,97.0
Telangana,2018,107.4
Telangana,2019,106.3
Telangana,2020,103.6
Telangana,2021,93.2
Telangana,2022,96.8
Telangana,2023,103.7
Telangana,2024,110.4
Telangana,2025,111.6
*: Since,2015,2020.0
